"location_id","year_id","physicians","nurses","uhc","uhc_variance"
129,2010,7.7009873481507,18.2075528289065,0.606557258453127,0.000212876971292632
129,2011,7.8376711322865,18.5989828244694,0.60970869157762,0.00021903551743501
129,2012,8.08852834127363,19.3284414227216,0.612413864268921,0.000223986990957715
129,2013,8.18672156629046,19.6506835425212,0.614010409036358,0.000220449594985798
129,2014,8.24716880157298,19.8787820606608,0.614444382019788,0.000214567711866519
129,2015,8.40098762122051,20.3880748965995,0.618366807892473,0.000208824519101047
129,2016,8.60328939301107,20.954263977937,0.624761012558654,0.0002060848052275
129,2017,8.80514360045264,21.5064390802093,0.627083821296829,0.000201816176511309
130,1990,11.3555819916679,21.295145451681,0.545740571803436,2.34513571869899e-05
130,1991,11.686214849916,21.8505603463878,0.568072685823649,2.12592704385332e-05
130,1992,12.1094092261421,22.5405525954058,0.578973786801827,1.94314041031802e-05
130,1993,12.6518910130862,23.4172004323952,0.590139936455444,1.83308351467839e-05
130,1994,13.2877025517466,24.408013560077,0.618945287059869,1.78257145139204e-05
130,1995,13.8827896113827,25.3126803555688,0.628875671400592,1.79216170173647e-05
130,1996,14.5039282855406,26.2213287096943,0.637211954557473,1.71066726158054e-05
130,1997,15.2786700594188,27.6330954863984,0.641118168055089,1.6605689358778e-05
130,1998,16.1110912729893,29.2843077828347,0.643909453263748,1.59251670428682e-05
130,1999,16.9133996408098,30.856123291765,0.649186300115361,1.5961520952751e-05
130,2000,17.7927960892367,32.7585957323494,0.655391301537314,1.58320016836287e-05
130,2001,18.6281558921644,34.742345033433,0.660545840363829,1.53734375262401e-05
130,2002,19.5026254675105,37.0998893475896,0.662859114388378,1.56576944064555e-05
130,2003,20.3445010485641,39.2825770498815,0.665884409190122,1.55803060111831e-05
130,2004,21.0659595300372,41.0770953420111,0.67294870339106,1.53157244339618e-05
130,2005,21.6859156461017,42.5063399978883,0.674403632197469,1.50316192710085e-05
130,2006,22.298365077798,43.998652451826,0.681841882189751,1.43562969251344e-05
130,2007,22.834228699047,45.4938901527457,0.687120956442208,1.36867517800375e-05
130,2008,23.2507448875461,46.6195599743494,0.68616268284161,1.35762958038999e-05
130,2009,23.5162529220959,47.5098440512161,0.683528706273772,1.31381568996028e-05
130,2010,23.7007171416958,48.4047934279905,0.68828308967385,1.30724576131319e-05
130,2011,23.9364792980385,49.2523477682795,0.692665729092546,1.17112748032468e-05
130,2012,24.1034563339908,50.2624721116271,0.684627535581014,1.18762474533901e-05
130,2013,24.1830535545946,50.809697916177,0.674149717618657,1.25742085411138e-05
130,2014,24.1833290529138,50.8553047921839,0.676375560202155,1.28283987899332e-05
130,2015,24.3105618585631,51.6410503085963,0.680925191340434,1.30503594630992e-05
130,2016,24.3348280431006,52.2926312654702,0.68205818584612,1.24167659511748e-05
130,2017,24.3233005909895,52.8886507770966,0.704767973049408,1.42388683416008e-05
131,1990,5.79960548576466,2.6387984673375,0.533445461771852,6.19287517339252e-05
131,1991,5.93957124267768,2.68792986933215,0.530119013924366,5.94115503168881e-05
